經度,緯度,溫度
120.06,24.279999999999955,25.3
120.09,24.279999999999955,25.6
120.12,24.279999999999955,25.3
120.15,24.279999999999955,25.3
120.18,24.279999999999955,25.2
120.21000000000001,24.279999999999955,25.2
120.24000000000001,24.279999999999955,25.1
120.27000000000001,24.279999999999955,25.1
120.30000000000001,24.279999999999955,25.0
120.33000000000001,24.279999999999955,24.8
120.36000000000001,24.279999999999955,24.6
120.39000000000001,24.279999999999955,24.6
120.42000000000002,24.279999999999955,24.8
120.45000000000002,24.279999999999955,24.8
120.48000000000002,24.279999999999955,24.1
120.51000000000002,24.279999999999955,20.6
120.54000000000002,24.279999999999955,22.7
120.57000000000002,24.279999999999955,22.2
120.60000000000002,24.279999999999955,21.2
120.63000000000002,24.279999999999955,19.0
120.66000000000003,24.279999999999955,22.4
120.69000000000003,24.279999999999955,18.6
120.72000000000003,24.279999999999955,16.2
120.75000000000003,24.279999999999955,15.4
120.78000000000003,24.279999999999955,18.5
120.81000000000003,24.279999999999955,14.2
120.84000000000003,24.279999999999955,6.2
120.87000000000003,24.279999999999955,-1.9
120.90000000000003,24.279999999999955,2.3
120.93000000000004,24.279999999999955,1.3
120.96000000000004,24.279999999999955,5.9
120.99000000000004,24.279999999999955,7.8
121.02000000000004,24.279999999999955,11.5
121.05000000000004,24.279999999999955,12.4
121.08000000000004,24.279999999999955,14.4
121.11000000000004,24.279999999999955,17.0
121.14000000000004,24.279999999999955,22.7
121.17000000000004,24.279999999999955,24.6
121.20000000000005,24.279999999999955,24.1
121.23000000000005,24.279999999999955,20.5
121.26000000000005,24.279999999999955,23.8
121.29000000000005,24.279999999999955,24.6
121.32000000000005,24.279999999999955,23.8
120.03,24.249999999999954,25.4
120.06,24.249999999999954,25.7
120.09,24.249999999999954,25.3
120.12,24.249999999999954,25.3
120.15,24.249999999999954,25.2
120.18,24.249999999999954,25.2
120.21000000000001,24.249999999999954,25.2
120.24000000000001,24.249999999999954,24.6
120.27000000000001,24.249999999999954,25.1
120.30000000000001,24.249999999999954,25.0
120.33000000000001,24.249999999999954,24.9
120.36000000000001,24.249999999999954,24.8
120.39000000000001,24.249999999999954,24.8
120.42000000000002,24.249999999999954,24.5
120.45000000000002,24.249999999999954,24.4
120.48000000000002,24.249999999999954,24.5
120.51000000000002,24.249999999999954,24.1
120.54000000000002,24.249999999999954,23.8
120.57000000000002,24.249999999999954,20.8
120.60000000000002,24.249999999999954,22.3
120.63000000000002,24.249999999999954,19.1
120.66000000000003,24.249999999999954,20.5
120.69000000000003,24.249999999999954,22.3
120.72000000000003,24.249999999999954,19.5
120.75000000000003,24.249999999999954,14.3
120.78000000000003,24.249999999999954,13.6
120.81000000000003,24.249999999999954,6.9
120.84000000000003,24.249999999999954,5.0
120.87000000000003,24.249999999999954,3.5
120.90000000000003,24.249999999999954,3.6
120.93000000000004,24.249999999999954,7.3
120.96000000000004,24.249999999999954,9.6
120.99000000000004,24.249999999999954,6.3
121.02000000000004,24.249999999999954,7.9
121.05000000000004,24.249999999999954,13.5
121.08000000000004,24.249999999999954,12.0
121.11000000000004,24.249999999999954,20.3
121.14000000000004,24.249999999999954,19.8
121.17000000000004,24.249999999999954,24.7
121.20000000000005,24.249999999999954,24.5
121.23000000000005,24.249999999999954,23.4
121.26000000000005,24.249999999999954,22.0
121.29000000000005,24.249999999999954,23.4
121.32000000000005,24.249999999999954,21.0
121.35000000000005,24.249999999999954,25.7
120.06,24.219999999999953,25.4
120.12,24.219999999999953,25.3
120.15,24.219999999999953,25.3
120.18,24.219999999999953,25.3
120.21000000000001,24.219999999999953,25.3
120.24000000000001,24.219999999999953,25.2
120.27000000000001,24.219999999999953,25.1
120.30000000000001,24.219999999999953,25.0
120.33000000000001,24.219999999999953,24.9
120.36000000000001,24.219999999999953,24.9
120.39000000000001,24.219999999999953,24.9
120.42000000000002,24.219999999999953,24.2
120.45000000000002,24.219999999999953,24.8
120.48000000000002,24.219999999999953,24.3
120.51000000000002,24.219999999999953,22.8
120.54000000000002,24.219999999999953,21.9
120.57000000000002,24.219999999999953,22.5
120.60000000000002,24.219999999999953,22.6
120.63000000000002,24.219999999999953,20.8
120.66000000000003,24.219999999999953,15.2
120.69000000000003,24.219999999999953,20.3
120.72000000000003,24.219999999999953,19.8
120.75000000000003,24.219999999999953,18.3
120.78000000000003,24.219999999999953,15.5
120.81000000000003,24.219999999999953,12.0
120.84000000000003,24.219999999999953,13.6
120.87000000000003,24.219999999999953,6.9
120.90000000000003,24.219999999999953,3.1
120.93000000000004,24.219999999999953,10.1
120.96000000000004,24.219999999999953,9.4
120.99000000000004,24.219999999999953,9.3
121.02000000000004,24.219999999999953,15.4
121.05000000000004,24.219999999999953,18.5
121.08000000000004,24.219999999999953,20.0
121.11000000000004,24.219999999999953,22.3
121.14000000000004,24.219999999999953,17.2
121.17000000000004,24.219999999999953,23.9
121.20000000000005,24.219999999999953,24.0
121.23000000000005,24.219999999999953,23.9
121.26000000000005,24.219999999999953,19.2
121.29000000000005,24.219999999999953,22.1
121.32000000000005,24.219999999999953,15.3
121.35000000000005,24.219999999999953,23.1
121.38000000000005,24.219999999999953,26.1
120.12,24.18999999999995,25.3
120.15,24.18999999999995,25.3
120.18,24.18999999999995,25.3
120.21000000000001,24.18999999999995,25.2
120.24000000000001,24.18999999999995,25.1
120.27000000000001,24.18999999999995,25.1
120.30000000000001,24.18999999999995,25.0
120.33000000000001,24.18999999999995,24.9
120.36000000000001,24.18999999999995,24.7
120.39000000000001,24.18999999999995,24.8
120.42000000000002,24.18999999999995,24.7
120.45000000000002,24.18999999999995,24.3
120.48000000000002,24.18999999999995,24.5
120.51000000000002,24.18999999999995,23.6
120.54000000000002,24.18999999999995,18.7
120.57000000000002,24.18999999999995,23.3
120.60000000000002,24.18999999999995,19.4
120.63000000000002,24.18999999999995,21.5
120.66000000000003,24.18999999999995,16.5
120.69000000000003,24.18999999999995,16.5
120.72000000000003,24.18999999999995,20.4
120.75000000000003,24.18999999999995,19.2
120.78000000000003,24.18999999999995,16.1
120.81000000000003,24.18999999999995,15.3
120.84000000000003,24.18999999999995,7.8
120.87000000000003,24.18999999999995,3.0
120.90000000000003,24.18999999999995,5.5
120.93000000000004,24.18999999999995,6.6
120.96000000000004,24.18999999999995,4.2
120.99000000000004,24.18999999999995,8.7
121.02000000000004,24.18999999999995,12.6
121.05000000000004,24.18999999999995,14.6
121.08000000000004,24.18999999999995,21.4
121.11000000000004,24.18999999999995,21.8
121.14000000000004,24.18999999999995,22.7
121.17000000000004,24.18999999999995,20.9
121.20000000000005,24.18999999999995,24.0
121.23000000000005,24.18999999999995,24.4
121.26000000000005,24.18999999999995,23.7
121.29000000000005,24.18999999999995,22.6
121.32000000000005,24.18999999999995,12.5
121.35000000000005,24.18999999999995,20.5
121.38000000000005,24.18999999999995,25.3
120.09,24.15999999999995,25.4
120.12,24.15999999999995,25.3
120.15,24.15999999999995,25.2
120.18,24.15999999999995,25.3
120.21000000000001,24.15999999999995,25.2
120.24000000000001,24.15999999999995,25.2
120.27000000000001,24.15999999999995,25.1
120.30000000000001,24.15999999999995,25.0
120.33000000000001,24.15999999999995,24.9
120.36000000000001,24.15999999999995,24.8
120.39000000000001,24.15999999999995,24.3
120.42000000000002,24.15999999999995,24.1
120.45000000000002,24.15999999999995,22.5
120.48000000000002,24.15999999999995,24.4
120.51000000000002,24.15999999999995,23.5
120.54000000000002,24.15999999999995,21.6
120.57000000000002,24.15999999999995,18.8
120.60000000000002,24.15999999999995,22.9
120.63000000000002,24.15999999999995,17.7
120.66000000000003,24.15999999999995,17.9
120.69000000000003,24.15999999999995,12.5
120.72000000000003,24.15999999999995,13.6
120.75000000000003,24.15999999999995,17.3
120.78000000000003,24.15999999999995,20.0
120.81000000000003,24.15999999999995,15.0
120.84000000000003,24.15999999999995,7.9
120.87000000000003,24.15999999999995,7.7
120.90000000000003,24.15999999999995,2.6
120.93000000000004,24.15999999999995,9.3
120.96000000000004,24.15999999999995,8.9
120.99000000000004,24.15999999999995,12.7
121.02000000000004,24.15999999999995,20.2
121.05000000000004,24.15999999999995,16.4
121.08000000000004,24.15999999999995,12.8
121.11000000000004,24.15999999999995,17.7
121.14000000000004,24.15999999999995,13.9
121.17000000000004,24.15999999999995,20.2
121.20000000000005,24.15999999999995,18.8
121.23000000000005,24.15999999999995,24.1
121.26000000000005,24.15999999999995,24.0
121.29000000000005,24.15999999999995,21.3
121.32000000000005,24.15999999999995,16.0
121.35000000000005,24.15999999999995,17.2
121.38000000000005,24.15999999999995,22.7
120.09,24.12999999999995,25.4
120.12,24.12999999999995,25.4
120.15,24.12999999999995,25.3
120.18,24.12999999999995,25.3
120.21000000000001,24.12999999999995,25.3
120.24000000000001,24.12999999999995,25.3
120.27000000000001,24.12999999999995,25.1
120.30000000000001,24.12999999999995,25.1
120.33000000000001,24.12999999999995,24.9
120.36000000000001,24.12999999999995,24.8
120.39000000000001,24.12999999999995,24.5
120.42000000000002,24.12999999999995,24.5
120.45000000000002,24.12999999999995,23.6
120.48000000000002,24.12999999999995,23.9
120.51000000000002,24.12999999999995,23.5
120.54000000000002,24.12999999999995,22.5
120.57000000000002,24.12999999999995,16.9
120.60000000000002,24.12999999999995,22.3
120.63000000000002,24.12999999999995,20.7
120.66000000000003,24.12999999999995,20.0
120.69000000000003,24.12999999999995,18.8
120.72000000000003,24.12999999999995,14.5
120.75000000000003,24.12999999999995,14.8
120.78000000000003,24.12999999999995,20.5
120.81000000000003,24.12999999999995,16.0
120.84000000000003,24.12999999999995,16.7
120.87000000000003,24.12999999999995,13.7
120.90000000000003,24.12999999999995,4.1
120.93000000000004,24.12999999999995,9.4
120.96000000000004,24.12999999999995,17.5
120.99000000000004,24.12999999999995,18.1
121.02000000000004,24.12999999999995,16.1
121.05000000000004,24.12999999999995,11.1
121.08000000000004,24.12999999999995,10.3
121.11000000000004,24.12999999999995,13.8
121.14000000000004,24.12999999999995,6.2
121.17000000000004,24.12999999999995,13.9
121.20000000000005,24.12999999999995,17.0
121.23000000000005,24.12999999999995,21.1
121.26000000000005,24.12999999999995,24.5
121.29000000000005,24.12999999999995,23.7
121.32000000000005,24.12999999999995,17.7
121.35000000000005,24.12999999999995,17.0
121.38000000000005,24.12999999999995,25.4
120.12,24.099999999999948,25.4
120.15,24.099999999999948,25.4
120.18,24.099999999999948,25.5
120.21000000000001,24.099999999999948,25.3
120.24000000000001,24.099999999999948,25.2
120.27000000000001,24.099999999999948,25.1
120.30000000000001,24.099999999999948,25.0
120.33000000000001,24.099999999999948,24.9
120.36000000000001,24.099999999999948,24.8
120.39000000000001,24.099999999999948,23.8
120.42000000000002,24.099999999999948,24.4
120.45000000000002,24.099999999999948,24.3
120.48000000000002,24.099999999999948,20.8
120.51000000000002,24.099999999999948,22.1
120.54000000000002,24.099999999999948,22.7
120.57000000000002,24.099999999999948,21.4
120.60000000000002,24.099999999999948,18.6
120.63000000000002,24.099999999999948,21.6
120.66000000000003,24.099999999999948,17.6
120.69000000000003,24.099999999999948,21.3
120.72000000000003,24.099999999999948,13.8
120.75000000000003,24.099999999999948,10.3
120.78000000000003,24.099999999999948,17.1
120.81000000000003,24.099999999999948,20.8
120.84000000000003,24.099999999999948,19.2
120.87000000000003,24.099999999999948,9.2
120.90000000000003,24.099999999999948,1.1
120.93000000000004,24.099999999999948,5.6
120.96000000000004,24.099999999999948,14.4
120.99000000000004,24.099999999999948,15.5
121.02000000000004,24.099999999999948,10.8
121.05000000000004,24.099999999999948,8.8
121.08000000000004,24.099999999999948,2.5
121.11000000000004,24.099999999999948,9.3
121.14000000000004,24.099999999999948,8.6
121.17000000000004,24.099999999999948,13.4
121.20000000000005,24.099999999999948,12.7
121.23000000000005,24.099999999999948,19.5
121.26000000000005,24.099999999999948,24.6
121.29000000000005,24.099999999999948,24.7
121.32000000000005,24.099999999999948,19.4
121.35000000000005,24.099999999999948,19.2
121.38000000000005,24.099999999999948,25.1
121.41000000000005,24.099999999999948,26.4
120.12,24.069999999999947,25.4
120.15,24.069999999999947,25.4
120.18,24.069999999999947,25.3
120.21000000000001,24.069999999999947,25.3
120.24000000000001,24.069999999999947,25.2
120.27000000000001,24.069999999999947,25.1
120.30000000000001,24.069999999999947,25.1
120.33000000000001,24.069999999999947,25.0
120.36000000000001,24.069999999999947,24.3
120.39000000000001,24.069999999999947,24.8
120.42000000000002,24.069999999999947,23.7
120.45000000000002,24.069999999999947,24.5
120.48000000000002,24.069999999999947,23.1
120.51000000000002,24.069999999999947,19.5
120.54000000000002,24.069999999999947,21.0
120.57000000000002,24.069999999999947,22.5
120.60000000000002,24.069999999999947,22.7
120.63000000000002,24.069999999999947,21.1
120.66000000000003,24.069999999999947,17.6
120.69000000000003,24.069999999999947,19.1
120.72000000000003,24.069999999999947,19.5
120.75000000000003,24.069999999999947,11.2
120.78000000000003,24.069999999999947,11.7
120.81000000000003,24.069999999999947,21.9
120.84000000000003,24.069999999999947,21.5
120.87000000000003,24.069999999999947,8.4
120.90000000000003,24.069999999999947,6.7
120.93000000000004,24.069999999999947,10.6
120.96000000000004,24.069999999999947,7.5
120.99000000000004,24.069999999999947,4.7
121.02000000000004,24.069999999999947,4.6
121.05000000000004,24.069999999999947,3.2
121.08000000000004,24.069999999999947,9.1
121.11000000000004,24.069999999999947,15.2
121.14000000000004,24.069999999999947,16.5
121.17000000000004,24.069999999999947,19.4
121.20000000000005,24.069999999999947,22.1
121.23000000000005,24.069999999999947,19.3
121.26000000000005,24.069999999999947,21.8
121.29000000000005,24.069999999999947,25.0
121.32000000000005,24.069999999999947,24.4
121.35000000000005,24.069999999999947,23.4
121.38000000000005,24.069999999999947,21.3
121.41000000000005,24.069999999999947,26.1
120.12,24.039999999999946,25.5
120.15,24.039999999999946,25.4
120.18,24.039999999999946,25.4
120.21000000000001,24.039999999999946,25.3
120.24000000000001,24.039999999999946,25.2
120.27000000000001,24.039999999999946,25.1
120.30000000000001,24.039999999999946,25.1
120.33000000000001,24.039999999999946,25.0
120.36000000000001,24.039999999999946,25.0
120.39000000000001,24.039999999999946,24.9
120.42000000000002,24.039999999999946,24.0
120.45000000000002,24.039999999999946,24.2
120.48000000000002,24.039999999999946,22.5
120.51000000000002,24.039999999999946,19.5
120.54000000000002,24.039999999999946,20.3
120.57000000000002,24.039999999999946,23.9
120.60000000000002,24.039999999999946,21.4
120.63000000000002,24.039999999999946,22.5
120.66000000000003,24.039999999999946,22.1
120.69000000000003,24.039999999999946,19.4
120.72000000000003,24.039999999999946,21.0
120.75000000000003,24.039999999999946,12.8
120.78000000000003,24.039999999999946,9.3
120.81000000000003,24.039999999999946,18.0
120.84000000000003,24.039999999999946,21.6
120.87000000000003,24.039999999999946,19.6
120.90000000000003,24.039999999999946,17.3
120.93000000000004,24.039999999999946,17.2
120.96000000000004,24.039999999999946,5.8
120.99000000000004,24.039999999999946,1.4
121.02000000000004,24.039999999999946,1.2
121.05000000000004,24.039999999999946,2.6
121.08000000000004,24.039999999999946,8.2
121.11000000000004,24.039999999999946,5.4
121.14000000000004,24.039999999999946,5.5
121.17000000000004,24.039999999999946,13.4
121.20000000000005,24.039999999999946,14.8
121.23000000000005,24.039999999999946,18.0
121.26000000000005,24.039999999999946,24.8
121.29000000000005,24.039999999999946,25.1
121.32000000000005,24.039999999999946,25.3
121.35000000000005,24.039999999999946,23.3
121.38000000000005,24.039999999999946,20.7
121.41000000000005,24.039999999999946,24.4
120.12,24.009999999999945,25.6
120.15,24.009999999999945,25.5
120.18,24.009999999999945,25.4
120.21000000000001,24.009999999999945,25.3
120.24000000000001,24.009999999999945,25.3
120.27000000000001,24.009999999999945,25.2
120.30000000000001,24.009999999999945,25.2
120.33000000000001,24.009999999999945,25.1
120.36000000000001,24.009999999999945,25.0
120.39000000000001,24.009999999999945,25.0
120.42000000000002,24.009999999999945,24.9
120.45000000000002,24.009999999999945,24.6
120.48000000000002,24.009999999999945,21.3
120.51000000000002,24.009999999999945,20.1
120.54000000000002,24.009999999999945,16.2
120.57000000000002,24.009999999999945,22.8
120.60000000000002,24.009999999999945,22.8
120.63000000000002,24.009999999999945,20.4
120.66000000000003,24.009999999999945,23.4
120.69000000000003,24.009999999999945,20.0
120.72000000000003,24.009999999999945,14.9
120.75000000000003,24.009999999999945,18.6
120.78000000000003,24.009999999999945,12.3
120.81000000000003,24.009999999999945,15.3
120.84000000000003,24.009999999999945,16.2
120.87000000000003,24.009999999999945,12.8
120.90000000000003,24.009999999999945,15.8
120.93000000000004,24.009999999999945,14.3
120.96000000000004,24.009999999999945,13.3
120.99000000000004,24.009999999999945,9.1
121.02000000000004,24.009999999999945,4.5
121.05000000000004,24.009999999999945,7.1
121.08000000000004,24.009999999999945,7.7
121.11000000000004,24.009999999999945,2.2
121.14000000000004,24.009999999999945,6.0
121.17000000000004,24.009999999999945,14.9
121.20000000000005,24.009999999999945,16.2
121.23000000000005,24.009999999999945,21.2
121.26000000000005,24.009999999999945,19.0
121.29000000000005,24.009999999999945,23.7
121.32000000000005,24.009999999999945,25.3
121.35000000000005,24.009999999999945,24.1
121.38000000000005,24.009999999999945,22.2
121.41000000000005,24.009999999999945,23.5
121.44000000000005,24.009999999999945,25.7
120.12,23.979999999999944,25.6
120.18,23.979999999999944,25.4
120.21000000000001,23.979999999999944,25.3
120.24000000000001,23.979999999999944,25.3
120.27000000000001,23.979999999999944,25.2
120.30000000000001,23.979999999999944,25.2
120.33000000000001,23.979999999999944,25.1
120.36000000000001,23.979999999999944,25.0
120.39000000000001,23.979999999999944,25.0
120.42000000000002,23.979999999999944,24.8
120.45000000000002,23.979999999999944,24.7
120.48000000000002,23.979999999999944,24.2
120.51000000000002,23.979999999999944,21.8
120.54000000000002,23.979999999999944,19.3
120.57000000000002,23.979999999999944,19.8
120.60000000000002,23.979999999999944,17.5
120.63000000000002,23.979999999999944,20.3
120.66000000000003,23.979999999999944,21.1
120.69000000000003,23.979999999999944,20.3
120.72000000000003,23.979999999999944,16.6
120.75000000000003,23.979999999999944,16.7
120.78000000000003,23.979999999999944,19.3
120.81000000000003,23.979999999999944,13.1
120.84000000000003,23.979999999999944,15.0
120.87000000000003,23.979999999999944,9.3
120.90000000000003,23.979999999999944,15.0
120.93000000000004,23.979999999999944,9.7
120.96000000000004,23.979999999999944,6.7
120.99000000000004,23.979999999999944,2.4
121.02000000000004,23.979999999999944,3.1
121.05000000000004,23.979999999999944,9.6
121.08000000000004,23.979999999999944,15.4
121.11000000000004,23.979999999999944,7.5
121.14000000000004,23.979999999999944,16.2
121.17000000000004,23.979999999999944,15.8
121.20000000000005,23.979999999999944,21.3
121.23000000000005,23.979999999999944,21.6
121.26000000000005,23.979999999999944,21.4
121.29000000000005,23.979999999999944,23.9
121.32000000000005,23.979999999999944,25.5
121.35000000000005,23.979999999999944,25.1
121.38000000000005,23.979999999999944,23.6
121.41000000000005,23.979999999999944,17.0
121.44000000000005,23.979999999999944,24.6
120.18,23.949999999999942,25.5
120.21000000000001,23.949999999999942,25.4
120.24000000000001,23.949999999999942,25.4
120.27000000000001,23.949999999999942,25.3
120.30000000000001,23.949999999999942,25.2
120.33000000000001,23.949999999999942,25.2
120.36000000000001,23.949999999999942,25.1
120.39000000000001,23.949999999999942,25.0
120.42000000000002,23.949999999999942,25.0
120.45000000000002,23.949999999999942,25.0
120.48000000000002,23.949999999999942,24.7
120.51000000000002,23.949999999999942,23.9
120.54000000000002,23.949999999999942,23.6
120.57000000000002,23.949999999999942,21.1
120.60000000000002,23.949999999999942,17.0
120.63000000000002,23.949999999999942,19.0
120.66000000000003,23.949999999999942,22.4
120.69000000000003,23.949999999999942,20.5
120.72000000000003,23.949999999999942,14.7
120.75000000000003,23.949999999999942,10.1
120.78000000000003,23.949999999999942,12.3
120.81000000000003,23.949999999999942,15.1
120.84000000000003,23.949999999999942,18.1
120.87000000000003,23.949999999999942,10.9
120.90000000000003,23.949999999999942,9.4
120.93000000000004,23.949999999999942,15.8
120.96000000000004,23.949999999999942,12.0
120.99000000000004,23.949999999999942,5.5
121.02000000000004,23.949999999999942,10.3
121.05000000000004,23.949999999999942,13.4
121.08000000000004,23.949999999999942,12.7
121.11000000000004,23.949999999999942,13.2
121.14000000000004,23.949999999999942,17.8
121.17000000000004,23.949999999999942,20.5
121.20000000000005,23.949999999999942,21.3
121.23000000000005,23.949999999999942,11.2
121.26000000000005,23.949999999999942,17.5
121.29000000000005,23.949999999999942,23.9
121.32000000000005,23.949999999999942,25.5
121.35000000000005,23.949999999999942,26.2
121.38000000000005,23.949999999999942,21.5
121.41000000000005,23.949999999999942,21.5
121.44000000000005,23.949999999999942,18.5
121.47000000000006,23.949999999999942,26.7
120.18,23.91999999999994,25.5
120.21000000000001,23.91999999999994,25.4
120.24000000000001,23.91999999999994,25.3
120.27000000000001,23.91999999999994,25.3
120.30000000000001,23.91999999999994,25.5
120.33000000000001,23.91999999999994,25.2
120.36000000000001,23.91999999999994,25.1
120.39000000000001,23.91999999999994,25.1
120.42000000000002,23.91999999999994,25.1
120.45000000000002,23.91999999999994,25.1
120.48000000000002,23.91999999999994,24.5
120.51000000000002,23.91999999999994,24.9
120.54000000000002,23.91999999999994,24.5
120.57000000000002,23.91999999999994,23.0
120.60000000000002,23.91999999999994,19.9
120.63000000000002,23.91999999999994,20.5
120.66000000000003,23.91999999999994,18.3
120.69000000000003,23.91999999999994,18.5
120.72000000000003,23.91999999999994,15.8
120.75000000000003,23.91999999999994,11.4
120.78000000000003,23.91999999999994,11.5
120.81000000000003,23.91999999999994,11.2
120.84000000000003,23.91999999999994,16.9
120.87000000000003,23.91999999999994,12.3
120.90000000000003,23.91999999999994,12.3
120.93000000000004,23.91999999999994,9.6
120.96000000000004,23.91999999999994,7.8
120.99000000000004,23.91999999999994,12.1
121.02000000000004,23.91999999999994,7.4
121.05000000000004,23.91999999999994,12.0
121.08000000000004,23.91999999999994,15.4
121.11000000000004,23.91999999999994,14.0
121.14000000000004,23.91999999999994,10.2
121.17000000000004,23.91999999999994,10.4
121.20000000000005,23.91999999999994,13.6
121.23000000000005,23.91999999999994,12.8
121.26000000000005,23.91999999999994,16.3
121.29000000000005,23.91999999999994,21.6
121.32000000000005,23.91999999999994,25.2
121.35000000000005,23.91999999999994,26.2
121.38000000000005,23.91999999999994,24.7
121.41000000000005,23.91999999999994,17.5
121.44000000000005,23.91999999999994,23.6
121.47000000000006,23.91999999999994,25.6
120.15,23.88999999999994,25.5
120.18,23.88999999999994,25.5
120.21000000000001,23.88999999999994,25.4
120.24000000000001,23.88999999999994,25.3
120.27000000000001,23.88999999999994,25.3
120.30000000000001,23.88999999999994,25.3
120.33000000000001,23.88999999999994,25.2
120.36000000000001,23.88999999999994,25.2
120.39000000000001,23.88999999999994,25.2
120.42000000000002,23.88999999999994,25.1
120.45000000000002,23.88999999999994,25.3
120.48000000000002,23.88999999999994,25.3
120.51000000000002,23.88999999999994,24.9
120.54000000000002,23.88999999999994,24.8
120.57000000000002,23.88999999999994,24.3
120.60000000000002,23.88999999999994,24.3
120.63000000000002,23.88999999999994,20.9
120.66000000000003,23.88999999999994,16.3
120.69000000000003,23.88999999999994,21.3
120.72000000000003,23.88999999999994,19.4
120.75000000000003,23.88999999999994,15.9
120.78000000000003,23.88999999999994,16.3
120.81000000000003,23.88999999999994,9.9
120.84000000000003,23.88999999999994,16.2
120.87000000000003,23.88999999999994,14.7
120.90000000000003,23.88999999999994,11.5
120.93000000000004,23.88999999999994,4.0
120.96000000000004,23.88999999999994,2.4
120.99000000000004,23.88999999999994,10.2
121.02000000000004,23.88999999999994,5.4
121.05000000000004,23.88999999999994,5.7
121.08000000000004,23.88999999999994,9.1
121.11000000000004,23.88999999999994,10.7
121.14000000000004,23.88999999999994,8.5
121.17000000000004,23.88999999999994,7.6
121.20000000000005,23.88999999999994,4.4
121.23000000000005,23.88999999999994,10.8
121.26000000000005,23.88999999999994,21.3
121.29000000000005,23.88999999999994,24.0
121.32000000000005,23.88999999999994,24.1
121.35000000000005,23.88999999999994,25.6
121.38000000000005,23.88999999999994,25.9
121.41000000000005,23.88999999999994,21.1
121.44000000000005,23.88999999999994,18.8
121.47000000000006,23.88999999999994,24.2
120.15,23.85999999999994,25.5
120.18,23.85999999999994,25.5
120.21000000000001,23.85999999999994,25.4
120.24000000000001,23.85999999999994,25.4
120.27000000000001,23.85999999999994,25.4
120.30000000000001,23.85999999999994,25.3
120.33000000000001,23.85999999999994,25.3
120.36000000000001,23.85999999999994,25.3
120.39000000000001,23.85999999999994,25.3
120.42000000000002,23.85999999999994,25.4
120.45000000000002,23.85999999999994,25.4
120.48000000000002,23.85999999999994,24.6
120.51000000000002,23.85999999999994,24.7
120.54000000000002,23.85999999999994,23.7
120.57000000000002,23.85999999999994,24.3
120.60000000000002,23.85999999999994,22.1
120.63000000000002,23.85999999999994,21.7
120.66000000000003,23.85999999999994,19.8
120.69000000000003,23.85999999999994,17.4
120.72000000000003,23.85999999999994,12.9
120.75000000000003,23.85999999999994,19.3
120.78000000000003,23.85999999999994,14.4
120.81000000000003,23.85999999999994,8.3
120.84000000000003,23.85999999999994,9.8
120.87000000000003,23.85999999999994,8.0
120.90000000000003,23.85999999999994,8.3
120.93000000000004,23.85999999999994,6.2
120.96000000000004,23.85999999999994,5.0
120.99000000000004,23.85999999999994,8.8
121.02000000000004,23.85999999999994,6.7
121.05000000000004,23.85999999999994,3.6
121.08000000000004,23.85999999999994,5.2
121.11000000000004,23.85999999999994,11.3
121.14000000000004,23.85999999999994,6.3
121.17000000000004,23.85999999999994,0.04
121.20000000000005,23.85999999999994,2.3
121.23000000000005,23.85999999999994,10.1
121.26000000000005,23.85999999999994,20.2
121.29000000000005,23.85999999999994,15.9
121.32000000000005,23.85999999999994,21.6
121.35000000000005,23.85999999999994,25.2
121.38000000000005,23.85999999999994,25.5
121.41000000000005,23.85999999999994,24.8
121.44000000000005,23.85999999999994,21.3
121.47000000000006,23.85999999999994,25.9
121.50000000000006,23.85999999999994,26.6
120.18,23.829999999999938,25.5
120.21000000000001,23.829999999999938,25.4
120.24000000000001,23.829999999999938,25.4
120.27000000000001,23.829999999999938,25.4
120.30000000000001,23.829999999999938,25.3
120.33000000000001,23.829999999999938,25.3
120.36000000000001,23.829999999999938,25.3
120.39000000000001,23.829999999999938,25.3
120.42000000000002,23.829999999999938,25.8
120.45000000000002,23.829999999999938,25.5
120.48000000000002,23.829999999999938,24.7
120.51000000000002,23.829999999999938,25.3
120.54000000000002,23.829999999999938,25.3
120.57000000000002,23.829999999999938,24.7
120.60000000000002,23.829999999999938,22.1
120.63000000000002,23.829999999999938,17.2
120.66000000000003,23.829999999999938,17.9
120.69000000000003,23.829999999999938,16.8
120.72000000000003,23.829999999999938,13.5
120.75000000000003,23.829999999999938,14.3
120.78000000000003,23.829999999999938,12.6
120.81000000000003,23.829999999999938,10.7
120.84000000000003,23.829999999999938,15.5
120.87000000000003,23.829999999999938,12.9
120.90000000000003,23.829999999999938,16.7
120.93000000000004,23.829999999999938,16.4
120.96000000000004,23.829999999999938,8.1
120.99000000000004,23.829999999999938,12.8
121.02000000000004,23.829999999999938,8.6
121.05000000000004,23.829999999999938,-1.3
121.08000000000004,23.829999999999938,2.4
121.11000000000004,23.829999999999938,7.1
121.14000000000004,23.829999999999938,3.6
121.17000000000004,23.829999999999938,0.91
121.20000000000005,23.829999999999938,5.9
121.23000000000005,23.829999999999938,15.5
121.26000000000005,23.829999999999938,17.8
121.29000000000005,23.829999999999938,17.4
121.32000000000005,23.829999999999938,24.2
121.35000000000005,23.829999999999938,24.6
121.38000000000005,23.829999999999938,25.8
121.41000000000005,23.829999999999938,25.0
121.44000000000005,23.829999999999938,25.9
121.47000000000006,23.829999999999938,24.5
121.50000000000006,23.829999999999938,26.8
